outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP2_304_36341_20131208_040851_O1_scripted.sph	36341	20131208	040851	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	67360	8000
BABEL_OP2_304_36341_20131208_040930_C6_scripted.sph	36341	20131208	040930	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	67200	8000
BABEL_OP2_304_36341_20131208_041335_S3_scripted.sph	36341	20131208	041335	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	67280	8000
BABEL_OP2_304_36341_20131208_041020_S8_scripted.sph	36341	20131208	041020	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	100640	8000
BABEL_OP2_304_36341_20131208_040904_O8_scripted.sph	36341	20131208	040904	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	67360	8000
BABEL_OP2_304_36341_20131208_041052_C2_scripted.sph	36341	20131208	041052	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	67360	8000
BABEL_OP2_304_36341_20131208_041420_N1_scripted.sph	36341	20131208	041420	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	51280	8000
BABEL_OP2_304_36341_20131208_040835_R1_scripted.sph	36341	20131208	040835	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	126560	8000
BABEL_OP2_304_36341_20131208_041238_S6_scripted.sph	36341	20131208	041238	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	60720	8000
BABEL_OP2_304_36341_20131208_041144_C4_scripted.sph	36341	20131208	041144	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	56240	8000
BABEL_OP2_304_36341_20131208_040940_T1_scripted.sph	36341	20131208	040940	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	57360	8000
BABEL_OP2_304_36341_20131208_041247_D3_scripted.sph	36341	20131208	041247	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	48560	8000
BABEL_OP2_304_36341_20131208_041309_T2_scripted.sph	36341	20131208	041309	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	54000	8000
BABEL_OP2_304_36341_20131208_041346_S1_scripted.sph	36341	20131208	041346	36341	inLine	AUKSTAITIAN	M	CAR_KIT	23	BITE	NOKIA	61040	8000
BABEL_OP2_304_36990_20140106_051802_S8_scripted.sph	36990	20140106	051802	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	62640	8000
BABEL_OP2_304_36990_20140106_051850_M1_scripted.sph	36990	20140106	051850	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67200	8000
BABEL_OP2_304_36990_20140106_052031_S3_scripted.sph	36990	20140106	052031	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	93360	8000
BABEL_OP2_304_36990_20140106_051720_C6_scripted.sph	36990	20140106	051720	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67360	8000
BABEL_OP2_304_36990_20140106_051918_O5_scripted.sph	36990	20140106	051918	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	47120	8000
BABEL_OP2_304_36990_20140106_051830_O3_scripted.sph	36990	20140106	051830	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	41840	8000
BABEL_OP2_304_36990_20140106_052049_A1_scripted.sph	36990	20140106	052049	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	39440	8000
BABEL_OP2_304_36990_20140106_051840_C4_scripted.sph	36990	20140106	051840	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	60560	8000
BABEL_OP2_304_36990_20140106_051952_S5_scripted.sph	36990	20140106	051952	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	76240	8000
BABEL_OP2_304_36990_20140106_052219_N1_scripted.sph	36990	20140106	052219	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67360	8000
BABEL_OP2_304_36990_20140106_051910_S2_scripted.sph	36990	20140106	051910	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	66000	8000
BABEL_OP2_304_36990_20140106_052041_S1_scripted.sph	36990	20140106	052041	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	59920	8000
BABEL_OP2_304_36990_20140106_051940_D3_scripted.sph	36990	20140106	051940	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	58640	8000
BABEL_OP2_304_36990_20140106_051635_R1_scripted.sph	36990	20140106	051635	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	126400	8000
BABEL_OP2_304_36990_20140106_051647_O1_scripted.sph	36990	20140106	051647	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	38320	8000
BABEL_OP2_304_36990_20140106_051728_T1_scripted.sph	36990	20140106	051728	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	47600	8000
BABEL_OP2_304_36990_20140106_052208_S4_scripted.sph	36990	20140106	052208	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	84400	8000
BABEL_OP2_304_36990_20140106_051859_O6_scripted.sph	36990	20140106	051859	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	51280	8000
BABEL_OP2_304_36990_20140106_051708_D1_scripted.sph	36990	20140106	051708	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	64560	8000
BABEL_OP2_304_36990_20140106_051930_S6_scripted.sph	36990	20140106	051930	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	79760	8000
BABEL_OP2_304_36990_20140106_052248_S9_scripted.sph	36990	20140106	052248	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	94480	8000
BABEL_OP2_304_36990_20140106_051737_O2_scripted.sph	36990	20140106	051737	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	42000	8000
BABEL_OP2_304_36990_20140106_051823_C2_scripted.sph	36990	20140106	051823	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67360	8000
BABEL_OP2_304_36990_20140106_051812_C1_scripted.sph	36990	20140106	051812	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	61040	8000
BABEL_OP2_304_36990_20140106_051657_O8_scripted.sph	36990	20140106	051657	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	40720	8000
BABEL_OP2_304_36990_20140106_052016_D2_scripted.sph	36990	20140106	052016	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67360	8000
BABEL_OP2_304_36990_20140106_052232_S7_scripted.sph	36990	20140106	052232	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	67440	8000
BABEL_OP2_304_36990_20140106_052002_T2_scripted.sph	36990	20140106	052002	36990	inLine	AUKSTAITIAN	F	HOME_OFFICE_MOBILE	23	BITE	SAMSUNG	61360	8000
BABEL_OP2_304_37684_20131019_015332_S9_scripted.sph	37684	20131019	015332	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	89360	8000
BABEL_OP2_304_37684_20131019_014726_O8_scripted.sph	37684	20131019	014726	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	40240	8000
BABEL_OP2_304_37684_20131019_014916_C4_scripted.sph	37684	20131019	014916	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67200	8000
BABEL_OP2_304_37684_20131019_014927_M1_scripted.sph	37684	20131019	014927	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_015216_A1_scripted.sph	37684	20131019	015216	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	41680	8000
BABEL_OP2_304_37684_20131019_015119_S5_scripted.sph	37684	20131019	015119	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	88880	8000
BABEL_OP2_304_37684_20131019_014936_O6_scripted.sph	37684	20131019	014936	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	52400	8000
BABEL_OP2_304_37684_20131019_014716_O1_scripted.sph	37684	20131019	014716	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	46160	8000
BABEL_OP2_304_37684_20131019_015301_N1_scripted.sph	37684	20131019	015301	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_014950_S2_scripted.sph	37684	20131019	014950	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	95600	8000
BABEL_OP2_304_37684_20131019_014750_C6_scripted.sph	37684	20131019	014750	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_015155_S3_scripted.sph	37684	20131019	015155	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	74320	8000
BABEL_OP2_304_37684_20131019_014838_S8_scripted.sph	37684	20131019	014838	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	90480	8000
BABEL_OP2_304_37684_20131019_014848_C1_scripted.sph	37684	20131019	014848	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_014759_T1_scripted.sph	37684	20131019	014759	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	49840	8000
BABEL_OP2_304_37684_20131019_014958_O5_scripted.sph	37684	20131019	014958	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	48400	8000
BABEL_OP2_304_37684_20131019_015208_S1_scripted.sph	37684	20131019	015208	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	83440	8000
BABEL_OP2_304_37684_20131019_015229_S4_scripted.sph	37684	20131019	015229	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	78160	8000
BABEL_OP2_304_37684_20131019_015318_S7_scripted.sph	37684	20131019	015318	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	89680	8000
BABEL_OP2_304_37684_20131019_015142_D2_scripted.sph	37684	20131019	015142	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_014738_D1_scripted.sph	37684	20131019	014738	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	74480	8000
BABEL_OP2_304_37684_20131019_015011_S6_scripted.sph	37684	20131019	015011	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	81520	8000
BABEL_OP2_304_37684_20131019_014906_O3_scripted.sph	37684	20131019	014906	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	41040	8000
BABEL_OP2_304_37684_20131019_014858_C2_scripted.sph	37684	20131019	014858	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_015129_T2_scripted.sph	37684	20131019	015129	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	60080	8000
BABEL_OP2_304_37684_20131019_015022_D3_scripted.sph	37684	20131019	015022	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	67360	8000
BABEL_OP2_304_37684_20131019_014809_O2_scripted.sph	37684	20131019	014809	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	55440	8000
BABEL_OP2_304_37684_20131019_014703_R1_scripted.sph	37684	20131019	014703	37684	inLine	SAMOGITIAN	F	MICROPHONE	47	TELE2	NOKIA	126240	8000
BABEL_OP2_304_38963_20131109_191739_S1_scripted.sph	38963	20131109	191739	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	91920	8000
BABEL_OP2_304_38963_20131109_191124_C1_scripted.sph	38963	20131109	191124	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	62960	8000
BABEL_OP2_304_38963_20131109_190819_O1_scripted.sph	38963	20131109	190819	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	47280	8000
BABEL_OP2_304_38963_20131109_190829_O8_scripted.sph	38963	20131109	190829	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	44240	8000
BABEL_OP2_304_38963_20131109_191522_S6_scripted.sph	38963	20131109	191522	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	55280	8000
BABEL_OP2_304_38963_20131109_191749_A1_scripted.sph	38963	20131109	191749	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	50160	8000
BABEL_OP2_304_38963_20131109_191114_S8_scripted.sph	38963	20131109	191114	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	66800	8000
BABEL_OP2_304_38963_20131109_191446_M1_scripted.sph	38963	20131109	191446	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	67360	8000
BABEL_OP2_304_38963_20131109_191141_O3_scripted.sph	38963	20131109	191141	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	38960	8000
BABEL_OP2_304_38963_20131109_191621_D3_scripted.sph	38963	20131109	191621	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	49680	8000
BABEL_OP2_304_38963_20131109_191641_T2_scripted.sph	38963	20131109	191641	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	63600	8000
BABEL_OP2_304_38963_20131109_190806_R1_scripted.sph	38963	20131109	190806	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	126240	8000
BABEL_OP2_304_38963_20131109_191048_O2_scripted.sph	38963	20131109	191048	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	45680	8000
BABEL_OP2_304_38963_20131109_190922_T1_scripted.sph	38963	20131109	190922	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	51600	8000
BABEL_OP2_304_38963_20131109_190913_C6_scripted.sph	38963	20131109	190913	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	67360	8000
BABEL_OP2_304_38963_20131109_191454_O6_scripted.sph	38963	20131109	191454	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	48880	8000
BABEL_OP2_304_38963_20131109_191724_S3_scripted.sph	38963	20131109	191724	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	73840	8000
BABEL_OP2_304_38963_20131109_191505_S2_scripted.sph	38963	20131109	191505	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	69200	8000
BABEL_OP2_304_38963_20131109_191631_S5_scripted.sph	38963	20131109	191631	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	62480	8000
BABEL_OP2_304_38963_20131109_191934_N1_scripted.sph	38963	20131109	191934	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	61200	8000
BABEL_OP2_304_38963_20131109_190845_D1_scripted.sph	38963	20131109	190845	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	97840	8000
BABEL_OP2_304_38963_20131109_191712_D2_scripted.sph	38963	20131109	191712	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	67360	8000
BABEL_OP2_304_38963_20131109_191210_C4_scripted.sph	38963	20131109	191210	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	67360	8000
BABEL_OP2_304_38963_20131109_191956_S9_scripted.sph	38963	20131109	191956	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	22160	8000
BABEL_OP2_304_38963_20131109_191950_S7_scripted.sph	38963	20131109	191950	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	91280	8000
BABEL_OP2_304_38963_20131109_191513_O5_scripted.sph	38963	20131109	191513	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	43920	8000
BABEL_OP2_304_38963_20131109_191134_C2_scripted.sph	38963	20131109	191134	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	67360	8000
BABEL_OP2_304_38963_20131109_191837_S4_scripted.sph	38963	20131109	191837	38963	inLine	AUKSTAITIAN	F	MICROPHONE	57	BITE	NOKIA	63440	8000
BABEL_OP2_304_39680_20140226_003159_C2_scripted.sph	39680	20140226	003159	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	66560	8000
BABEL_OP2_304_39680_20140226_003033_D1_scripted.sph	39680	20140226	003033	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	60880	8000
BABEL_OP2_304_39680_20140226_003001_R1_scripted.sph	39680	20140226	003001	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	126240	8000
BABEL_OP2_304_39680_20140226_003306_O6_scripted.sph	39680	20140226	003306	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	48720	8000
BABEL_OP2_304_39680_20140226_003013_O1_scripted.sph	39680	20140226	003013	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	38640	8000
BABEL_OP2_304_39680_20140226_003442_S3_scripted.sph	39680	20140226	003442	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	71920	8000
BABEL_OP2_304_39680_20140226_003430_D2_scripted.sph	39680	20140226	003430	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	66240	8000
BABEL_OP2_304_39680_20140226_003503_A1_scripted.sph	39680	20140226	003503	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	40880	8000
BABEL_OP2_304_39680_20140226_003206_O3_scripted.sph	39680	20140226	003206	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	38320	8000
BABEL_OP2_304_39680_20140226_003333_S6_scripted.sph	39680	20140226	003333	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	50480	8000
BABEL_OP2_304_39680_20140226_003417_T2_scripted.sph	39680	20140226	003417	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	53200	8000
BABEL_OP2_304_39680_20140226_003045_C6_scripted.sph	39680	20140226	003045	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	66400	8000
BABEL_OP2_304_39680_20140226_003225_M1_scripted.sph	39680	20140226	003225	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	57200	8000
BABEL_OP2_304_39680_20140226_003455_S1_scripted.sph	39680	20140226	003455	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	74640	8000
BABEL_OP2_304_39680_20140226_003317_S2_scripted.sph	39680	20140226	003317	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	71920	8000
BABEL_OP2_304_39680_20140226_003023_O8_scripted.sph	39680	20140226	003023	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	39120	8000
BABEL_OP2_304_39680_20140226_003149_C1_scripted.sph	39680	20140226	003149	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	56400	8000
BABEL_OP2_304_39680_20140226_003324_O5_scripted.sph	39680	20140226	003324	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	37360	8000
BABEL_OP2_304_39680_20140226_003521_N1_scripted.sph	39680	20140226	003521	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	40400	8000
BABEL_OP2_304_39680_20140226_003544_S9_scripted.sph	39680	20140226	003544	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	50640	8000
BABEL_OP2_304_39680_20140226_003108_T1_scripted.sph	39680	20140226	003108	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	49040	8000
BABEL_OP2_304_39680_20140226_003140_S8_scripted.sph	39680	20140226	003140	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	54000	8000
BABEL_OP2_304_39680_20140226_003513_S4_scripted.sph	39680	20140226	003513	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	54480	8000
BABEL_OP2_304_39680_20140226_003116_O2_scripted.sph	39680	20140226	003116	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	37520	8000
BABEL_OP2_304_39680_20140226_003216_C4_scripted.sph	39680	20140226	003216	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	60080	8000
BABEL_OP2_304_39680_20140226_003352_S5_scripted.sph	39680	20140226	003352	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	76400	8000
BABEL_OP2_304_39680_20140226_003340_D3_scripted.sph	39680	20140226	003340	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	40400	8000
BABEL_OP2_304_39680_20140226_003534_S7_scripted.sph	39680	20140226	003534	39680	inLine	AUKSTAITIAN	M	HOME_OFFICE_LANDLINE	21	TEO_LT	PANASONIC	65040	8000
BABEL_OP2_304_40624_20131107_025448_S8_scripted.sph	40624	20131107	025448	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	74480	8000
BABEL_OP2_304_40624_20131107_025458_C1_scripted.sph	40624	20131107	025458	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67360	8000
BABEL_OP2_304_40624_20131107_025825_S4_scripted.sph	40624	20131107	025825	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	86160	8000
BABEL_OP2_304_40624_20131107_025322_D1_scripted.sph	40624	20131107	025322	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	83440	8000
BABEL_OP2_304_40624_20131107_025724_T2_scripted.sph	40624	20131107	025724	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	58640	8000
BABEL_OP2_304_40624_20131107_025621_O6_scripted.sph	40624	20131107	025621	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	47760	8000
BABEL_OP2_304_40624_20131107_025225_R1_scripted.sph	40624	20131107	025225	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	126240	8000
BABEL_OP2_304_40624_20131107_025525_C2_scripted.sph	40624	20131107	025525	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67360	8000
BABEL_OP2_304_40624_20131107_025846_S7_scripted.sph	40624	20131107	025846	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	62640	8000
BABEL_OP2_304_40624_20131107_025737_D2_scripted.sph	40624	20131107	025737	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67360	8000
BABEL_OP2_304_40624_20131107_025308_O8_scripted.sph	40624	20131107	025308	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	46160	8000
BABEL_OP2_304_40624_20131107_025811_A1_scripted.sph	40624	20131107	025811	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	43120	8000
BABEL_OP2_304_40624_20131107_025632_S2_scripted.sph	40624	20131107	025632	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	72400	8000
BABEL_OP2_304_40624_20131107_025405_C6_scripted.sph	40624	20131107	025405	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67200	8000
BABEL_OP2_304_40624_20131107_025803_S1_scripted.sph	40624	20131107	025803	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	75760	8000
BABEL_OP2_304_40624_20131107_025421_O2_scripted.sph	40624	20131107	025421	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	39760	8000
BABEL_OP2_304_40624_20131107_025700_D3_scripted.sph	40624	20131107	025700	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	44880	8000
BABEL_OP2_304_40624_20131107_025750_S3_scripted.sph	40624	20131107	025750	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	78800	8000
BABEL_OP2_304_40624_20131107_025859_S9_scripted.sph	40624	20131107	025859	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	72560	8000
BABEL_OP2_304_40624_20131107_025714_S5_scripted.sph	40624	20131107	025714	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	88880	8000
BABEL_OP2_304_40624_20131107_025640_O5_scripted.sph	40624	20131107	025640	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	41520	8000
BABEL_OP2_304_40624_20131107_025602_C4_scripted.sph	40624	20131107	025602	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67360	8000
BABEL_OP2_304_40624_20131107_025258_O1_scripted.sph	40624	20131107	025258	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	46640	8000
BABEL_OP2_304_40624_20131107_025532_O3_scripted.sph	40624	20131107	025532	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	43600	8000
BABEL_OP2_304_40624_20131107_025612_M1_scripted.sph	40624	20131107	025612	40624	inLine	AUKSTAITIAN	F	MICROPHONE	52	OMNITEL	NOKIA	67360	8000
